2021/7/6	11:15:3	27.90 C_deg	71.70 %	518.71 ppm
2021/7/6	11:30:4	28.10 C_deg	71.30 %	518.71 ppm
2021/7/6	11:45:0	28.30 C_deg	70.90 %	518.72 ppm
2021/7/6	12:0:1	28.40 C_deg	70.70 %	518.72 ppm
2021/7/6	12:15:2	28.60 C_deg	70.30 %	518.72 ppm
2021/7/6	12:30:2	28.70 C_deg	70.00 %	518.71 ppm
2021/7/6	12:45:3	28.80 C_deg	69.70 %	518.72 ppm
2021/7/6	13:0:0	29.00 C_deg	69.50 %	518.72 ppm
2021/7/6	13:15:1	29.10 C_deg	69.30 %	518.71 ppm
2021/7/6	13:30:2	29.20 C_deg	69.00 %	518.72 ppm
2021/7/6	13:45:3	29.30 C_deg	68.70 %	518.73 ppm
2021/7/6	14:0:0	29.40 C_deg	68.50 %	518.71 ppm
2021/7/6	14:15:2	29.50 C_deg	68.40 %	518.71 ppm
2021/7/6	14:30:3	29.60 C_deg	68.20 %	518.72 ppm
2021/7/6	14:45:0	29.70 C_deg	68.00 %	518.72 ppm
2021/7/6	15:0:1	29.80 C_deg	67.90 %	518.72 ppm
2021/7/6	15:15:3	29.90 C_deg	67.80 %	518.73 ppm
2021/7/6	15:30:0	29.80 C_deg	67.50 %	518.74 ppm
2021/7/6	15:45:2	30.00 C_deg	67.50 %	518.72 ppm
2021/7/6	16:0:3	30.00 C_deg	67.40 %	518.72 ppm
2021/7/6	16:15:1	30.10 C_deg	67.40 %	518.72 ppm
2021/7/6	16:30:2	30.10 C_deg	67.20 %	518.74 ppm
2021/7/6	16:45:4	30.20 C_deg	67.20 %	518.73 ppm
2021/7/6	17:0:1	30.30 C_deg	66.90 %	518.74 ppm
2021/7/6	17:15:3	30.30 C_deg	66.70 %	518.74 ppm
2021/7/6	17:30:1	30.30 C_deg	66.50 %	518.71 ppm
2021/7/6	17:45:2	30.40 C_deg	66.40 %	518.73 ppm
2021/7/6	18:0:4	30.50 C_deg	66.40 %	518.73 ppm
2021/7/6	18:15:2	30.50 C_deg	66.30 %	518.73 ppm
2021/7/6	18:30:3	30.50 C_deg	66.10 %	518.71 ppm
2021/7/6	18:45:1	30.50 C_deg	65.90 %	518.73 ppm
2021/7/6	19:0:3	30.50 C_deg	65.80 %	518.72 ppm
2021/7/6	19:15:0	30.50 C_deg	65.60 %	518.72 ppm
2021/7/6	19:30:2	30.10 C_deg	68.60 %	518.71 ppm
2021/7/6	19:45:4	29.70 C_deg	69.40 %	518.72 ppm
2021/7/6	20:0:1	29.40 C_deg	70.10 %	518.72 ppm
2021/7/6	20:15:2	29.10 C_deg	72.00 %	518.69 ppm
2021/7/6	20:30:3	28.80 C_deg	73.60 %	518.70 ppm
2021/7/6	20:45:0	28.20 C_deg	76.00 %	518.73 ppm
2021/7/6	21:0:1	27.90 C_deg	77.20 %	518.72 ppm
2021/7/6	21:15:1	27.70 C_deg	78.40 %	518.73 ppm
2021/7/6	21:30:2	27.50 C_deg	79.70 %	518.71 ppm
2021/7/6	21:45:2	27.30 C_deg	80.40 %	518.73 ppm
2021/7/6	22:0:3	27.20 C_deg	80.50 %	518.73 ppm
2021/7/6	22:15:3	27.20 C_deg	81.30 %	518.73 ppm
2021/7/6	22:30:3	27.00 C_deg	82.10 %	518.72 ppm
2021/7/6	22:45:3	26.30 C_deg	64.30 %	518.70 ppm
2021/7/6	23:0:3	25.30 C_deg	60.20 %	518.71 ppm
2021/7/6	23:15:2	24.90 C_deg	60.80 %	518.71 ppm
2021/7/6	23:30:2	24.60 C_deg	60.30 %	518.69 ppm
2021/7/6	23:45:1	24.50 C_deg	60.80 %	518.72 ppm
2021/7/7	0:0:4	24.50 C_deg	63.20 %	518.73 ppm
2021/7/7	0:15:3	24.50 C_deg	62.90 %	518.74 ppm
2021/7/7	0:30:2	24.60 C_deg	68.00 %	518.73 ppm
2021/7/7	0:45:2	24.80 C_deg	70.70 %	518.72 ppm
2021/7/7	1:0:1	25.00 C_deg	71.60 %	518.71 ppm
2021/7/7	1:15:4	25.10 C_deg	76.90 %	518.72 ppm
2021/7/7	1:30:4	25.10 C_deg	76.50 %	518.74 ppm
2021/7/7	1:45:3	25.30 C_deg	75.40 %	518.73 ppm
2021/7/7	2:0:2	25.40 C_deg	75.00 %	518.72 ppm
2021/7/7	2:15:2	25.50 C_deg	75.00 %	518.73 ppm
2021/7/7	2:30:1	25.60 C_deg	75.40 %	518.72 ppm
2021/7/7	2:45:1	25.60 C_deg	75.50 %	518.72 ppm
2021/7/7	3:0:0	25.60 C_deg	75.70 %	518.73 ppm
2021/7/7	3:15:0	25.60 C_deg	75.80 %	518.74 ppm
2021/7/7	3:30:4	25.70 C_deg	76.00 %	518.71 ppm
2021/7/7	3:45:3	25.70 C_deg	76.20 %	518.72 ppm
2021/7/7	4:0:3	25.70 C_deg	76.30 %	518.71 ppm
2021/7/7	4:15:3	25.70 C_deg	76.40 %	518.71 ppm
2021/7/7	4:30:2	25.70 C_deg	76.80 %	518.72 ppm
2021/7/7	4:45:2	25.80 C_deg	77.40 %	518.73 ppm
2021/7/7	5:0:1	25.80 C_deg	77.30 %	518.73 ppm
2021/7/7	5:15:1	25.70 C_deg	77.20 %	518.73 ppm
2021/7/7	5:30:1	25.80 C_deg	77.30 %	518.73 ppm
2021/7/7	5:45:0	25.80 C_deg	77.40 %	518.72 ppm
2021/7/7	6:0:4	25.80 C_deg	77.40 %	518.71 ppm
2021/7/7	6:15:4	25.80 C_deg	77.50 %	518.71 ppm
2021/7/7	6:30:3	25.80 C_deg	77.50 %	518.72 ppm
2021/7/7	6:45:3	25.80 C_deg	77.70 %	518.70 ppm
2021/7/7	7:0:2	25.90 C_deg	77.80 %	518.72 ppm
2021/7/7	7:15:2	25.90 C_deg	77.80 %	518.72 ppm
2021/7/7	7:30:2	25.90 C_deg	77.80 %	518.72 ppm
2021/7/7	7:45:1	25.90 C_deg	77.80 %	518.72 ppm
2021/7/7	8:0:1	26.00 C_deg	78.10 %	518.73 ppm
2021/7/7	8:15:1	26.00 C_deg	78.00 %	518.72 ppm
2021/7/7	8:30:0	26.00 C_deg	78.20 %	518.75 ppm
2021/7/7	8:45:0	26.00 C_deg	78.20 %	518.74 ppm
2021/7/7	9:0:4	26.10 C_deg	78.50 %	518.74 ppm
2021/7/7	9:15:4	26.20 C_deg	78.50 %	518.74 ppm
2021/7/7	9:30:4	26.20 C_deg	78.40 %	518.74 ppm
2021/7/7	9:45:3	26.20 C_deg	78.80 %	518.73 ppm
2021/7/7	10:0:3	26.30 C_deg	78.90 %	518.72 ppm
2021/7/7	10:15:3	26.30 C_deg	74.20 %	518.71 ppm
2021/7/7	10:30:3	25.70 C_deg	71.70 %	518.74 ppm
2021/7/7	10:45:2	25.40 C_deg	68.70 %	518.72 ppm
2021/7/7	11:0:2	25.20 C_deg	68.00 %	518.72 ppm
2021/7/7	11:15:1	25.20 C_deg	68.50 %	518.72 ppm
2021/7/7	11:30:1	25.30 C_deg	69.70 %	518.74 ppm
2021/7/7	11:45:4	25.20 C_deg	70.50 %	518.72 ppm
2021/7/7	12:0:4	25.10 C_deg	68.10 %	518.75 ppm
2021/7/7	12:15:3	25.30 C_deg	73.20 %	518.72 ppm
2021/7/7	12:30:2	25.40 C_deg	75.60 %	518.73 ppm
2021/7/7	12:45:2	25.50 C_deg	75.50 %	518.73 ppm
2021/7/7	13:0:1	25.60 C_deg	74.70 %	518.71 ppm
2021/7/7	13:15:1	25.60 C_deg	75.00 %	518.71 ppm
2021/7/7	13:30:0	25.70 C_deg	73.20 %	518.71 ppm
2021/7/7	13:45:0	25.70 C_deg	74.30 %	518.73 ppm
2021/7/7	14:0:4	25.70 C_deg	73.00 %	518.73 ppm
2021/7/7	14:15:3	25.70 C_deg	74.10 %	518.72 ppm
2021/7/7	14:30:3	25.80 C_deg	73.40 %	518.72 ppm
2021/7/7	14:45:3	25.80 C_deg	73.80 %	518.72 ppm
2021/7/7	15:0:2	25.80 C_deg	74.10 %	518.72 ppm
2021/7/7	15:15:2	25.80 C_deg	73.20 %	518.72 ppm
2021/7/7	15:30:1	25.80 C_deg	74.40 %	518.70 ppm
2021/7/7	15:45:1	25.80 C_deg	72.40 %	518.72 ppm
2021/7/7	16:0:1	25.80 C_deg	73.80 %	518.73 ppm
2021/7/7	16:15:0	25.80 C_deg	72.00 %	518.74 ppm
2021/7/7	16:30:4	25.90 C_deg	73.80 %	518.74 ppm
2021/7/7	16:45:4	25.80 C_deg	71.80 %	518.73 ppm
2021/7/7	17:0:3	25.80 C_deg	73.60 %	518.73 ppm
2021/7/7	17:15:3	25.80 C_deg	71.80 %	518.74 ppm
2021/7/7	17:30:2	25.70 C_deg	73.20 %	518.72 ppm
2021/7/7	17:45:2	25.70 C_deg	71.40 %	518.72 ppm
2021/7/7	18:0:1	25.60 C_deg	72.90 %	518.71 ppm
2021/7/7	18:15:1	25.70 C_deg	73.80 %	518.71 ppm
2021/7/7	18:30:0	25.60 C_deg	73.00 %	518.72 ppm
2021/7/7	18:45:4	25.60 C_deg	72.50 %	518.71 ppm
2021/7/7	19:0:3	25.60 C_deg	74.90 %	518.70 ppm
2021/7/7	19:15:2	25.50 C_deg	73.60 %	518.72 ppm
2021/7/7	19:30:2	25.60 C_deg	77.00 %	518.73 ppm
2021/7/7	19:45:1	25.50 C_deg	75.80 %	518.73 ppm
2021/7/7	20:0:4	25.60 C_deg	77.10 %	518.72 ppm
2021/7/7	20:15:3	25.40 C_deg	74.90 %	518.71 ppm
2021/7/7	20:30:2	25.50 C_deg	76.60 %	518.72 ppm
2021/7/7	20:45:0	25.50 C_deg	75.00 %	518.73 ppm
2021/7/7	21:0:2	25.40 C_deg	75.50 %	518.73 ppm
2021/7/7	21:15:2	25.50 C_deg	76.90 %	518.74 ppm
2165/165/165	165:165:85	25.40 C_deg	77.70 %	518.74 ppm
2165/165/165	165:165:85	25.40 C_deg	78.50 %	518.73 ppm
2165/165/165	165:165:85	25.50 C_deg	78.90 %	518.72 ppm
2165/165/165	165:165:85	25.40 C_deg	78.60 %	518.73 ppm
2165/165/165	165:165:85	25.50 C_deg	79.10 %	518.71 ppm
2165/165/165	165:165:85	25.40 C_deg	75.90 %	518.71 ppm
2165/165/165	165:165:85	25.40 C_deg	78.00 %	518.72 ppm
2165/165/165	165:165:85	25.40 C_deg	76.70 %	518.73 ppm
2165/165/165	165:165:85	25.40 C_deg	80.00 %	518.73 ppm
2165/165/165	165:165:85	25.20 C_deg	79.60 %	518.73 ppm
2165/165/165	165:165:85	25.30 C_deg	81.40 %	518.71 ppm
